"Date","DV","VV","TN","TM","HR","PP","RAD_MEA","SUNSHINE","Nombre_Base"
2013-05-08,3,3.8,14.51,23,53,0,26.9,12.5352777777778,"metdata_Santamaria"
2013-06-08,4,3.3,18.93,22.4,78,0,17.4,12.6913888888889,"metdata_Santamaria"
2013-07-08,4,3.3,18.83,22.6,76,0,16.3,12.6783333333333,"metdata_Santamaria"
2013-08-08,3,2.8,16.37,22.4,73,0,21.8,12.5038888888889,"metdata_Santamaria"
2013-09-08,7,2.6,16.54,21.6,86,0,23.8,12.2436111111111,"metdata_Santamaria"
2013-10-08,3,2.8,19.4,22.8,81,0,17.2,11.9708333333333,"metdata_Santamaria"
2013-11-08,7,1.7,16.92,21.1,91,25.5,16.1,11.7141666666667,"metdata_Santamaria"
2013-12-08,3,4.6,17.93,22.7,63,0,19.8,11.5575,"metdata_Santamaria"
2014-01-08,4,4.2,17.33,22.6,64,0,20.9,11.5719444444444,"metdata_Santamaria"
2014-02-08,4,6.4,17.39,21.9,60,0,22.6,11.7580555555556,"metdata_Santamaria"
2014-03-08,3,3.6,17.12,22.8,63,1.2,21.6,12,"metdata_Santamaria"
2014-04-08,3,4.5,18.6,25.5,56,0,25.5,12.2855555555556,"metdata_Santamaria"
2014-05-08,3,2.2,18.8,22.5,79,29.3,21.5,12.5336111111111,"metdata_Santamaria"
2014-06-08,3,3.6,20.01,23.5,69,0.5,16.5,12.6908333333333,"metdata_Santamaria"
2014-07-08,3,5.6,19.27,25.2,61,0,25.5,12.6791666666667,"metdata_Santamaria"
2014-08-08,2,2.6,18.74,20.5,80,9.8,7,12.5058333333333,"metdata_Santamaria"
2014-09-08,3,2.8,19.14,22.3,47,11.4,15.5,12.2458333333333,"metdata_Santamaria"
2014-10-08,7,1.6,18.52,20.4,93,9.4,9.1,11.9730555555556,"metdata_Santamaria"
2014-11-08,4,3.5,18.28,22.2,74,4.7,19.7,11.7158333333333,"metdata_Santamaria"
2014-12-08,3,4.8,18.37,21.7,68,0,19.6,11.5583333333333,"metdata_Santamaria"
2015-01-08,3,9.1,18.84,21.6,58,0,23.3,11.5711111111111,"metdata_Santamaria"
2015-02-08,4,3.9,18.84,21.6,67,0,17.4,11.7558333333333,"metdata_Santamaria"
2015-03-08,3,9.3,19.58,22.3,56,0,27.3,11.9977777777778,"metdata_Santamaria"
2015-04-08,4,7.5,19.24,23,59,0,26.2,12.2833333333333,"metdata_Santamaria"
2015-05-08,4,3.8,19.41,24.2,65,0,17.3,12.5316666666667,"metdata_Santamaria"
2015-06-08,7,2.1,19.1,21.4,89,4.2,11.7,12.69,"metdata_Santamaria"
2015-07-08,4,3.5,18.6,21.8,77,4.1,17.9,12.6797222222222,"metdata_Santamaria"
2015-08-08,4,3.2,19.5,22.9,77,8.5,19.1,12.5075,"metdata_Santamaria"
2015-09-08,4,4.7,20.3,23,65,0.2,16.4,12.2480555555556,"metdata_Santamaria"
2015-10-08,3,2.7,20,22.1,81,11.3,15.5,11.9752777777778,"metdata_Santamaria"
2015-11-08,7,3.6,19.5,22.1,80,12.3,21.8,11.7177777777778,"metdata_Santamaria"
2015-12-08,3,3.3,18.7,22.1,74,5.6,18.2,11.5588888888889,"metdata_Santamaria"
2016-01-08,3,4,18.7,22.9,64,0,23,11.5702777777778,"metdata_Santamaria"
2016-02-08,4,8.7,17.9,22,53,0,25.2,11.7538888888889,"metdata_Santamaria"
2016-03-08,4,4.6,18.5,24.1,52,0,22.9,12.0041666666667,"metdata_Santamaria"
2016-04-08,3,6.9,19.9,23.2,52,0,27.4,12.29,"metdata_Santamaria"
2016-05-08,4,4.6,18.5,22.2,56,0,18.8,12.5369444444444,"metdata_Santamaria"
2016-06-08,7,2.6,16.5,20.9,86,11.3,17.9,12.6919444444444,"metdata_Santamaria"
2016-07-08,4,2.9,19.7,22.8,74,0.2,13.4,12.6775,"metdata_Santamaria"
2016-08-08,7,2.4,17.8,22.2,84,4.2,18.4,12.5022222222222,"metdata_Santamaria"
2016-09-08,3,2.3,17.9,20.8,89,10.6,14.2,12.2413888888889,"metdata_Santamaria"
2016-10-08,7,2.3,16.6,20.4,90,5,13.1,11.9686111111111,"metdata_Santamaria"
2016-11-08,7,3.1,16.6,21.3,76,0,21.3,11.7125,"metdata_Santamaria"
2016-12-08,3,2.7,17.3,20.9,80,6.8,10.4,11.5569444444444,"metdata_Santamaria"
2017-01-08,3,5.9,19.6,21.8,65,0.7,14.1,11.5727777777778,"metdata_Santamaria"
2017-02-08,4,6,19.1,23.1,55,0,24.3,11.7594444444444,"metdata_Santamaria"
2017-03-08,3,8.6,19.1,22.8,50,0,26.7,12.0019444444444,"metdata_Santamaria"
2017-04-08,4,6.6,19.8,22,56,0,26,12.2877777777778,"metdata_Santamaria"
2017-05-08,7,2.5,18.1,21.4,86,15.1,16.1,12.535,"metdata_Santamaria"
2017-06-08,7,1.7,19,20.9,90,42.9,12.9,12.6913888888889,"metdata_Santamaria"
2017-07-08,3,3.7,18.7,22.5,74,0,20.7,12.6780555555556,"metdata_Santamaria"
2017-08-08,2,2.7,18.1,22.3,83,0.4,17.4,12.5041666666667,"metdata_Santamaria"
2017-09-08,7,2.3,17.8,21,88,42.7,20.5,12.2438888888889,"metdata_Santamaria"
2017-10-08,7,2.3,17.2,20.9,92,7.5,15.6,11.9711111111111,"metdata_Santamaria"
2017-11-08,4,3.8,17.7,22,66,0,20.9,11.7141666666667,"metdata_Santamaria"
2017-12-08,7,1.5,18.9,21,91,0.6,16.4,11.5575,"metdata_Santamaria"
2018-01-08,3,2.7,17.6,21,73,4.9,19,11.5719444444444,"metdata_Santamaria"
2018-02-08,3,8.1,18.1,21.4,53,0,25.4,11.7575,"metdata_Santamaria"
2018-03-08,4,6.1,17.6,22.3,54,0,27,11.9997222222222,"metdata_Santamaria"
2018-04-08,4,2.2,NA,21,75,0,20,12.2852777777778,"metdata_Santamaria"
2018-05-08,4,3.7,18.2,22.8,63,0,24.2,12.5333333333333,"metdata_Santamaria"
2018-06-08,4,3.7,20.6,23.5,71,3.6,21.7,12.6905555555556,"metdata_Santamaria"
2018-07-08,4,6,19.9,22.9,59,0,24.2,12.6791666666667,"metdata_Santamaria"
2018-08-08,4,4.4,20,23.8,64,0,19.6,12.5061111111111,"metdata_Santamaria"
2018-09-08,4,2.3,17.8,20.3,91,0.6,15.2,12.2461111111111,"metdata_Santamaria"
2018-10-08,7,2.4,17.9,20.9,90,2.2,19.4,11.9736111111111,"metdata_Santamaria"
2018-11-08,4,2.9,17.7,21.6,81,1.3,20.7,11.7161111111111,"metdata_Santamaria"
2018-12-08,4,4,18.4,22,65,0,23.1,11.5583333333333,"metdata_Santamaria"
2019-01-08,4,4.9,15.9,21.1,61,0,22.3,11.5711111111111,"metdata_Santamaria"
2019-02-08,4,8.3,17.9,21.8,52,0,24.7,11.7558333333333,"metdata_Santamaria"
2019-03-08,4,9,19,22.6,50,0,27.8,11.9972222222222,"metdata_Santamaria"
2019-04-08,4,3.2,19.6,23.7,63,0.1,25.3,12.2827777777778,"metdata_Santamaria"
2019-05-08,4,2.6,19.5,21.9,78,3.9,8.8,12.5313888888889,"metdata_Santamaria"
2019-06-08,4,2.4,17.2,20.6,88,41.7,17.9,12.69,"metdata_Santamaria"
2019-07-08,4,2.2,19.1,20.5,90,32.8,10.5,12.68,"metdata_Santamaria"
2019-08-08,7,2.1,15.4,20.8,86,NA,18.7,12.5080555555556,"metdata_Santamaria"
2019-09-08,4,3.6,16.9,21.7,77,4.9,20.9,12.2483333333333,"metdata_Santamaria"
2019-10-08,7,2,16.6,20.3,89,0,17.1,11.9755555555556,"metdata_Santamaria"
2019-11-08,4,4.7,20.4,22.8,67,0,10.7,11.7180555555556,"metdata_Santamaria"
2020-01-08,4,7.5,18.3,22.2,59,0,20.8,11.5702777777778,"metdata_Santamaria"
1998-11-09,7,2.9,18.1,21.7,83,0,12.6,11.7075,"metdata_Santamaria"
1998-12-09,7,3,17.59,20.9,84,1.4,13.5,11.555,"metdata_Santamaria"
1999-01-09,7,2.9,14.83,21.1,76,0.5,16,11.5752777777778,"metdata_Santamaria"
1999-02-09,3,5,16.84,22.1,62,0,22.7,11.765,"metdata_Santamaria"
1999-03-09,4,6.8,17.59,21.9,59,0,24.8,12.0083333333333,"metdata_Santamaria"
1999-04-09,3,6.2,17.96,22.6,56,0,25.5,12.2936111111111,"metdata_Santamaria"
1999-05-09,3,3.4,17.8,21.3,79,3.5,14.9,12.5397222222222,"metdata_Santamaria"
1999-06-09,3,3.5,16.67,21.1,84,5.4,17.4,12.6930555555556,"metdata_Santamaria"
1999-07-09,4,4.3,18.51,22.6,77,1.2,18.1,12.6758333333333,"metdata_Santamaria"
1999-08-09,3,3.1,18.26,21.1,86,63.6,13.3,12.4991666666667,"metdata_Santamaria"
1999-09-09,7,2.6,18.31,21,92,12.6,15.3,12.2377777777778,"metdata_Santamaria"
1999-10-09,7,2.4,15.93,20.5,93,7.7,17.6,11.965,"metdata_Santamaria"
1999-11-09,7,2.5,17.54,21.5,92,0,19.5,11.7094444444444,"metdata_Santamaria"
1999-12-09,4,5.5,19.13,22.9,72,0.2,20.5,11.5558333333333,"metdata_Santamaria"
2000-01-09,4,5.1,17.8,20.8,72,0,10.3,11.5744444444444,"metdata_Santamaria"
2000-02-09,3,10.1,18.03,21.3,63,0,24.5,11.7627777777778,"metdata_Santamaria"
2000-03-09,3,6.3,18.7,21.5,72,0,19.1,12.015,"metdata_Santamaria"
2000-04-09,3,9.4,21.06,22.9,69,0,16.3,12.3002777777778,"metdata_Santamaria"
2000-05-09,3,3.5,16.73,22.4,83,0,18.9,12.545,"metdata_Santamaria"
2000-06-09,3,2.4,17.03,21.8,91,3.3,17.5,12.6944444444444,"metdata_Santamaria"
2000-07-09,3,6.9,20.67,23.7,73,0,21.3,12.6736111111111,"metdata_Santamaria"
2000-08-09,6,1.1,16.47,21,89,0.7,15.2,12.4936111111111,"metdata_Santamaria"
2000-09-09,4,1.8,16.7,21.1,91,7.5,15.8,12.2311111111111,"metdata_Santamaria"
2000-10-09,4,3.6,19.1,22.8,81,8,23.4,11.9586111111111,"metdata_Santamaria"
2000-11-09,7,1.7,18.21,22,92,0,20.2,11.7041666666667,"metdata_Santamaria"
2000-12-09,3,5.3,19.84,22.8,75,0,18.9,11.5538888888889,"metdata_Santamaria"
2001-01-09,3,5.6,16.57,22.1,66,0,21.5,11.5772222222222,"metdata_Santamaria"
2001-02-09,3,9.7,20.7,23.1,69,0,23.2,11.7688888888889,"metdata_Santamaria"
2001-03-09,3,3.7,17.63,23.7,68,0,24.5,12.0125,"metdata_Santamaria"
2001-04-09,3,5.1,19.83,23,75,0,15.1,12.2977777777778,"metdata_Santamaria"
2001-05-09,3,3.2,18.57,22.9,71,7.5,15.7,12.5430555555556,"metdata_Santamaria"
2001-06-09,2,3,18.57,21.9,83,15.7,8.9,12.6938888888889,"metdata_Santamaria"
2001-07-09,3,2.5,19.71,21.6,86,11.5,10.1,12.6741666666667,"metdata_Santamaria"
2001-08-09,3,3,19.63,22.4,86,22.8,13.8,12.4952777777778,"metdata_Santamaria"
2001-09-09,3,NA,18.51,22,86,0.4,17.9,12.2336111111111,"metdata_Santamaria"
2001-10-09,6,2.4,19.55,22.1,84,0.6,16.1,11.9608333333333,"metdata_Santamaria"
2001-11-09,3,3.9,19.48,23.1,73,0.2,15.6,11.7061111111111,"metdata_Santamaria"
2001-12-09,3,3.5,17.1,22.8,72,0,15.9,11.5544444444444,"metdata_Santamaria"
2002-01-09,3,5.2,19.01,21.5,70,0,16.4,11.5761111111111,"metdata_Santamaria"
2002-02-09,3,4.7,18.04,23.1,65,0.1,18.1,11.7666666666667,"metdata_Santamaria"
2002-03-09,3,7.9,19.15,23.2,62,0,26.4,12.0102777777778,"metdata_Santamaria"
2002-04-09,3,4.2,18.74,24.3,53,0,20.5,12.2955555555556,"metdata_Santamaria"
2002-05-09,3,7.3,22.37,24.9,65,0,22.4,12.5413888888889,"metdata_Santamaria"
2002-06-09,6,2.9,17.24,22.3,82,0.2,17.9,12.6933333333333,"metdata_Santamaria"
2002-07-09,3,4.6,19.91,24.9,71,0.1,24.5,12.6752777777778,"metdata_Santamaria"
2002-08-09,3,3.3,19.8,23.4,74,0.1,13,12.4975,"metdata_Santamaria"
2002-09-09,6,2.6,18.78,22.8,85,7.6,20.1,12.2358333333333,"metdata_Santamaria"
2002-10-09,6,2.2,17.64,22.2,86,2.4,19.6,11.9630555555556,"metdata_Santamaria"
2002-11-09,3,2.6,19.04,21.6,84,12.8,14.8,11.7080555555556,"metdata_Santamaria"
2002-12-09,3,2.4,18.51,22.5,75,0,18.2,11.555,"metdata_Santamaria"
2003-01-09,3,8.3,20.2,23.5,66,0,22.1,11.5752777777778,"metdata_Santamaria"
2003-02-09,3,7.4,20.5,24.1,61,0,24,11.7647222222222,"metdata_Santamaria"
2003-03-09,3,8,19.85,23.6,63,0,26.5,12.0077777777778,"metdata_Santamaria"
2003-04-09,3,5.4,21.34,25,59,0,19.6,12.2930555555556,"metdata_Santamaria"
2003-05-09,3,2.6,18.9,22.6,80,0,14,12.5397222222222,"metdata_Santamaria"
2003-06-09,3,4.1,18.9,23.6,69,0,22.3,12.6927777777778,"metdata_Santamaria"
2003-07-09,3,3.1,19.2,23.1,77,0,21.6,12.6761111111111,"metdata_Santamaria"
2003-08-09,3,2.7,18.97,21.7,79,1,5.3,12.4991666666667,"metdata_Santamaria"
2003-09-09,7,2.7,18.94,22.2,82,8.8,20.6,12.2380555555556,"metdata_Santamaria"
2003-10-09,7,2.4,19.1,21.4,89,36.5,20.1,11.9652777777778,"metdata_Santamaria"
2003-11-09,2,2.3,17.57,21.8,85,14.8,13.5,11.7097222222222,"metdata_Santamaria"
2003-12-09,3,4.3,20.01,23.3,75,0,16.1,11.5558333333333,"metdata_Santamaria"
2004-01-09,3,6.1,19.3,22.6,66,0,18.1,11.5744444444444,"metdata_Santamaria"
2004-02-09,3,8.5,19.87,24,53,0,22.4,11.7627777777778,"metdata_Santamaria"
2004-03-09,3,8.5,19.01,22.4,62,0,23.7,12.0144444444444,"metdata_Santamaria"
2004-04-09,3,3.9,20.87,25.7,68,0.3,24,12.3,"metdata_Santamaria"
2004-05-09,3,4.7,22.77,23.9,73,7.1,8.2,12.5447222222222,"metdata_Santamaria"
2004-06-09,2,2.3,18.67,23.2,80,2.3,16.9,12.6947222222222,"metdata_Santamaria"
2004-07-09,3,2.5,17.7,22,81,0.9,20.2,12.6736111111111,"metdata_Santamaria"
2004-08-09,3,3.8,20.3,23.5,76,0,15,12.4938888888889,"metdata_Santamaria"
2004-09-09,6,2,17.57,20.9,89,13.4,16.6,12.2313888888889,"metdata_Santamaria"
2004-10-09,3,2.2,18.1,22.5,89,0.2,17.2,11.9588888888889,"metdata_Santamaria"
2004-11-09,3,2.7,18.57,20.9,78,0,9.2,11.7044444444444,"metdata_Santamaria"
2004-12-09,3,4.1,18.24,21.9,72,0,9.6,11.5538888888889,"metdata_Santamaria"
2005-01-09,3,7.2,18.61,21.8,75,8.6,16.1,11.5769444444444,"metdata_Santamaria"
2005-02-09,3,6,17.27,21.8,65,0,22.9,11.7683333333333,"metdata_Santamaria"
2005-03-09,6,2.1,19.97,21.5,90,11.9,11.9,12.0122222222222,"metdata_Santamaria"
2005-04-09,3,4.2,20.97,23.5,69,0,13.9,12.2975,"metdata_Santamaria"
2005-05-09,3,3,18.94,22.9,83,3.6,17.5,12.5430555555556,"metdata_Santamaria"
2005-06-09,7,2.2,19.44,22.3,89,4.1,16.5,12.6941666666667,"metdata_Santamaria"
2005-07-09,7,2.1,20.24,23.2,83,3.5,19.3,12.6744444444444,"metdata_Santamaria"
2005-08-09,3,3.4,19.54,22.7,74,0.5,11.9,12.4958333333333,"metdata_Santamaria"
2005-10-09,6,1.9,18.63,20.8,92,16.3,13.8,11.9611111111111,"metdata_Santamaria"
2005-11-09,3,4,18.33,22.5,76,1.2,14.7,11.7061111111111,"metdata_Santamaria"
2005-12-09,3,5.7,19.13,22.5,63,0,18.5,11.5544444444444,"metdata_Santamaria"
2006-01-09,3,7.4,19.07,22.7,62,0.3,19,11.5761111111111,"metdata_Santamaria"
2006-02-09,3,9.2,18.84,22.5,47,0,23.8,11.7663888888889,"metdata_Santamaria"
2006-03-09,3,4.3,18.3,23,66,0,22.7,12.0097222222222,"metdata_Santamaria"
2006-04-09,2,3.4,18.3,23.4,71,8.3,21.2,12.2952777777778,"metdata_Santamaria"
2006-05-09,6,2,19.6,21.8,91,16.7,10.4,12.5411111111111,"metdata_Santamaria"
2006-06-09,6,1.8,18.57,21.5,92,23.7,16.5,12.6933333333333,"metdata_Santamaria"
2006-07-09,6,2.5,19.21,21.5,91,67.7,14.4,12.6755555555556,"metdata_Santamaria"
2006-08-09,3,3.8,20.14,23.1,75,0.3,11.2,12.4977777777778,"metdata_Santamaria"
2006-09-09,6,2.3,16.3,20.7,89,7,15,12.2361111111111,"metdata_Santamaria"
2006-10-09,6,2.8,20.11,22.4,86,1,14.6,11.9636111111111,"metdata_Santamaria"
2006-11-09,2,2.6,15.9,21.1,86,19.5,17.1,11.7080555555556,"metdata_Santamaria"
2006-12-09,3,3.2,17.97,22.4,82,30,16.2,11.5552777777778,"metdata_Santamaria"
2007-01-09,3,8.6,19.74,22.3,61,0,21.7,11.5752777777778,"metdata_Santamaria"
2007-02-09,3,5.2,18.24,22.9,58,0,23.4,11.7641666666667,"metdata_Santamaria"
2007-03-09,3,5.4,17.3,23.2,54,0,25,12.0075,"metdata_Santamaria"
2007-04-09,2,3.1,18.8,23.1,76,2.1,17,12.2927777777778,"metdata_Santamaria"
2007-05-09,6,2.8,18.87,22.6,83,20.2,16.3,12.5391666666667,"metdata_Santamaria"
2007-06-09,2,2.7,18.81,21.5,80,19.4,17.8,12.6927777777778,"metdata_Santamaria"
2007-07-09,6,2.6,17.57,21.4,81,10.6,15.2,12.6763888888889,"metdata_Santamaria"
2007-08-09,6,2.3,17.31,21.7,85,8.2,17.3,12.4997222222222,"metdata_Santamaria"
2007-09-09,2,2,17.88,21.2,86,45.5,16.6,12.2386111111111,"metdata_Santamaria"
2007-10-09,7,1.9,19.34,20.1,94,32.9,4.9,11.9655555555556,"metdata_Santamaria"
2007-11-09,3,2.9,18.41,21.2,69,0,12.2,11.71,"metdata_Santamaria"
2007-12-09,3,3.7,19.79,22.6,70,1.6,13.5,11.5558333333333,"metdata_Santamaria"
2008-01-09,3,5.3,17.68,22.2,55,0,19.6,11.5741666666667,"metdata_Santamaria"
2008-02-09,3,7.7,19.49,23.4,52,0,22.5,11.7622222222222,"metdata_Santamaria"
2008-03-09,3,5.9,18.78,23.1,53,0,23.3,12.0141666666667,"metdata_Santamaria"
2008-04-09,3,3.1,19.11,22,73,15,10.2,12.2994444444444,"metdata_Santamaria"
2008-05-09,3,3.1,20.25,23.1,76,1.2,13.6,12.5444444444444,"metdata_Santamaria"
2008-08-09,2,2.3,19.81,22.2,84,1.8,11.9,12.4938888888889,"metdata_Santamaria"
2008-09-09,3,2.2,17.79,21.2,87,30,13.8,12.2316666666667,"metdata_Santamaria"
2008-10-09,6,1.4,18.88,21.3,91,1.5,8.5,11.9591666666667,"metdata_Santamaria"
2008-11-09,3,3.2,18.52,21.7,80,0.9,13,11.7047222222222,"metdata_Santamaria"
2008-12-09,3,3.5,19.12,22.3,79,0.1,10.4,11.5538888888889,"metdata_Santamaria"
2009-01-09,3,7.2,19.18,23.4,54,0,21,11.5769444444444,"metdata_Santamaria"
2009-02-09,3,8.3,19.71,22.6,54,0,22,11.7680555555556,"metdata_Santamaria"
2009-03-09,3,8.4,19.18,22.8,63,0,24.8,12.0119444444444,"metdata_Santamaria"
2009-04-09,3,5,18.55,23.4,56,0,24.8,12.2972222222222,"metdata_Santamaria"
2009-05-09,3,3.5,20.11,24,70,0,16.6,12.5425,"metdata_Santamaria"
2009-06-09,2,2.8,20.01,23.5,83,9.9,19.1,12.6938888888889,"metdata_Santamaria"
2009-07-09,3,2.5,16.98,21.9,83,10.1,14,12.6747222222222,"metdata_Santamaria"
2009-08-09,3,2.9,19.88,21.9,82,12.1,9.8,12.4961111111111,"metdata_Santamaria"
2009-09-09,3,4.1,19.68,23.9,75,10.1,23.2,12.2341666666667,"metdata_Santamaria"
2009-10-09,7,2.4,20.25,22.6,86,2.1,11.3,11.9616666666667,"metdata_Santamaria"
2009-11-09,6,2.7,18.32,22.3,86,NA,12.8,11.7063888888889,"metdata_Santamaria"
2009-12-09,3,3.3,18.62,23,74,0,14.8,11.5544444444444,"metdata_Santamaria"
2010-01-09,3,7.2,19.89,23.7,54,0,21,11.5761111111111,"metdata_Santamaria"
2010-02-09,3,2.6,18.52,24.3,69,0,20,11.7661111111111,"metdata_Santamaria"
2010-03-09,6,4.3,18.52,24.3,67,0,23.4,12.0094444444444,"metdata_Santamaria"
2010-04-09,3,6.5,20.58,24.5,60,0,22,12.2947222222222,"metdata_Santamaria"
2010-05-09,3,7.7,21.49,24.8,60,0,24.6,12.5411111111111,"metdata_Santamaria"
2010-06-09,2,2.6,18.46,21.7,90,6.2,12.5,12.6933333333333,"metdata_Santamaria"
2010-07-09,3,2.9,19.05,23,83,12.9,17.2,12.6755555555556,"metdata_Santamaria"
2010-08-09,6,2.4,19,22.3,91,1.8,14.1,12.4977777777778,"metdata_Santamaria"
2010-09-09,3,2,17.71,21.2,88,0.3,15.2,12.2363888888889,"metdata_Santamaria"
2010-10-09,3,4.3,17.93,22.7,69,0,21.2,11.9636111111111,"metdata_Santamaria"
2010-11-09,3,4.2,15.91,20.9,64,0,14.9,11.7083333333333,"metdata_Santamaria"
2010-12-09,3,4.7,18.53,20.8,69,0,13,11.5552777777778,"metdata_Santamaria"
2011-01-09,3,2.8,16.84,21.6,76,0,13.9,11.575,"metdata_Santamaria"
2011-02-09,3,3.6,17.79,22.1,73,0,16.5,11.7641666666667,"metdata_Santamaria"
2011-03-09,3,3.8,17.35,23,63,0,21.8,12.0072222222222,"metdata_Santamaria"
2011-04-09,3,5,20.07,23.4,65,0,15.4,12.2925,"metdata_Santamaria"
2011-05-09,3,4.1,20.6,24,74,0,14.9,12.5391666666667,"metdata_Santamaria"
2011-06-09,6,2.2,19.67,23,93,0,16.3,12.6925,"metdata_Santamaria"
2011-07-09,4,2.9,18.81,23.4,82,0,18.4,12.6763888888889,"metdata_Santamaria"
2011-08-09,7,3,19.28,23.1,85,0,19.2,12.5,"metdata_Santamaria"
2011-09-09,7,2.7,18.69,22.4,85,0.1,20.8,12.2386111111111,"metdata_Santamaria"
2011-10-09,7,2,19.45,21.5,93,NA,11.6,11.9661111111111,"metdata_Santamaria"
2011-11-09,7,2.3,15.86,21.7,77,3.3,15.5,11.7102777777778,"metdata_Santamaria"
2011-12-09,4,3.8,17.71,21.9,71,0,18.7,11.5558333333333,"metdata_Santamaria"
2012-01-09,3,4.8,14.65,22.2,58,0,18.7,11.5738888888889,"metdata_Santamaria"
2012-02-09,3,6.8,19.53,22.4,58,0,17.3,11.7622222222222,"metdata_Santamaria"
2012-03-09,4,8.2,18.82,22.7,53,0,27.3,12.0138888888889,"metdata_Santamaria"
2012-04-09,4,4.9,17.91,23.1,55,0.3,0,12.2991666666667,"metdata_Santamaria"
2012-05-09,3,2.1,15.87,21.6,85,14.5,0.1,12.5441666666667,"metdata_Santamaria"
2012-06-09,3,3.2,19.93,22.5,77,8.9,13.1,12.6944444444444,"metdata_Santamaria"
2012-07-09,4,4.5,20.24,23.6,69,0,15.3,12.6738888888889,"metdata_Santamaria"
2012-08-09,3,2.4,18.01,21.8,87,7.2,13,12.4944444444444,"metdata_Santamaria"
2012-09-09,7,2,17.74,21.3,88,4.4,15.3,12.2319444444444,"metdata_Santamaria"
2012-10-09,7,1.9,18.65,21.7,90,0.7,17.6,11.9594444444444,"metdata_Santamaria"
2012-11-09,4,4.1,20.27,21.8,75,0.4,10.8,11.705,"metdata_Santamaria"
2012-12-09,4,4.1,16.06,22.7,66,0,21.9,11.5541666666667,"metdata_Santamaria"
2013-01-09,4,5.9,19.57,24,58,0,22.6,11.5769444444444,"metdata_Santamaria"
2013-02-09,4,6.6,18.22,22.8,54,0,24.4,11.7680555555556,"metdata_Santamaria"
2013-03-09,4,7.4,20.37,24.1,61,0,26.5,12.0113888888889,"metdata_Santamaria"
2013-04-09,4,5,21.21,24.7,64,0,25.3,12.2969444444444,"metdata_Santamaria"
2013-05-09,3,3.3,18.79,22.9,75,20.5,19.3,12.5425,"metdata_Santamaria"
2013-06-09,3,2.8,18.99,23,76,0,19.4,12.6938888888889,"metdata_Santamaria"
2013-07-09,4,3.6,20,23.8,74,0,20.5,12.6747222222222,"metdata_Santamaria"
2013-08-09,2,2,16.74,21.3,85,7.1,19.8,12.4963888888889,"metdata_Santamaria"
2013-09-09,7,2.3,17.01,21.3,87,11.7,17.8,12.2344444444444,"metdata_Santamaria"
2013-10-09,3,3.6,19.6,23.7,72,0.5,22.7,11.9619444444444,"metdata_Santamaria"
2013-11-09,7,2.1,17.06,21.3,89,11.2,18,11.7069444444444,"metdata_Santamaria"
2013-12-09,4,4.1,18.67,22.1,74,1.5,21.1,11.555,"metdata_Santamaria"
2014-01-09,4,5.7,19.01,22.5,64,0,13.7,11.5755555555556,"metdata_Santamaria"
2014-02-09,4,6.6,19.07,22.8,59,0,24.9,11.7655555555556,"metdata_Santamaria"
2014-03-09,4,4.3,18.67,23.5,60,0.7,22,12.0091666666667,"metdata_Santamaria"
2014-04-09,3,7.9,20.94,24.7,54,0,26.1,12.2944444444444,"metdata_Santamaria"
2014-05-09,7,2.5,17.93,22.8,79,3.8,23.3,12.5405555555556,"metdata_Santamaria"
2014-06-09,3,2.4,19.31,22.8,75,0.5,10.1,12.6933333333333,"metdata_Santamaria"
2014-07-09,4,6.9,22.38,24.2,64,0,18.2,12.6755555555556,"metdata_Santamaria"
2014-08-09,3,2.3,16.32,21,47,21.4,18.4,12.4983333333333,"metdata_Santamaria"
2014-09-09,4,2.8,18.74,22.3,53,0,17.9,12.2369444444444,"metdata_Santamaria"
2014-10-09,7,1.8,18.32,21.1,89,1.1,15.9,11.9638888888889,"metdata_Santamaria"
2014-11-09,3,2.7,19.43,21.2,82,0.1,12.9,11.7086111111111,"metdata_Santamaria"
2014-12-09,3,4.8,18.37,21.5,67,0,22.6,11.5555555555556,"metdata_Santamaria"
2015-01-09,4,8.6,19.51,21.6,61,0,21.9,11.5747222222222,"metdata_Santamaria"
2015-02-09,4,2,18.47,21.3,80,0.7,16.2,11.7636111111111,"metdata_Santamaria"
2015-03-09,4,8.2,19.24,22.5,59,0,26.9,12.0069444444444,"metdata_Santamaria"
2015-04-09,3,7.2,19.11,23.6,56,0,27.3,12.2922222222222,"metdata_Santamaria"
2015-05-09,4,5.8,20.61,24.2,60,0,20.6,12.5386111111111,"metdata_Santamaria"
2015-06-09,7,2.3,19.3,21.5,92,8.4,14.4,12.6927777777778,"metdata_Santamaria"
2015-07-09,3,2.2,18.8,21.3,81,4.7,10.4,12.6766666666667,"metdata_Santamaria"
2015-08-09,3,2.7,18.5,22.3,79,0,12.6,12.5002777777778,"metdata_Santamaria"
2015-09-09,4,3.8,21.1,23.1,74,1.4,18.2,12.2391666666667,"metdata_Santamaria"
2015-10-09,2,3,18.8,22.7,81,0.3,19.2,11.9663888888889,"metdata_Santamaria"
2015-11-09,3,2.9,17,22.4,77,0,21.3,11.7105555555556,"metdata_Santamaria"
2015-12-09,3,3.4,18.5,22.2,79,16.8,15.6,11.5561111111111,"metdata_Santamaria"
2016-01-09,3,3.3,16.2,22.5,65,0,23.1,11.5738888888889,"metdata_Santamaria"
2016-02-09,3,7.4,19.7,22.6,60,0,21.1,11.7616666666667,"metdata_Santamaria"
